CommRound,Acc,Loss,Time
0,9.43,2.3051586392559584,3.693770408630371
1,28.82,1.8558234534686124,25.23250389099121
2,51.6,1.3683737501313415,25.340628147125244
3,72.29,0.780666890778119,25.185043811798096
4,65.12,1.0469144296042527,25.644521951675415
5,77.74,0.647002844870845,25.669832468032837
6,89.41,0.38705946061807345,25.19989514350891
7,92.24,0.2492280988895063,25.22094488143921
8,90.11,0.3247458913092372,25.5898916721344
9,91.94,0.2854783039870141,25.588810205459595
10,93.46,0.22577218972500177,26.04441475868225
11,93.58,0.23028640767347208,25.5097758769989
12,93.56,0.23397941926576762,25.07434868812561
13,93.7,0.2240004959528016,25.32950711250305
14,93.6,0.23287887898379867,25.46182870864868
15,93.53,0.2372885858934797,25.687510013580322
16,93.5,0.24053664539669511,24.664020776748657
17,93.48,0.24305011108635535,24.787471532821655
18,93.41,0.24515504108836192,25.667181730270386
19,93.4,0.24694271055580694,26.106794357299805
20,93.41,0.24824272407973302,25.607481479644775
21,93.42,0.24947864371882397,25.625633001327515
22,93.41,0.2503656555155787,26.067039966583252
23,93.41,0.25116581605935967,26.096287727355957
24,93.42,0.2519303527012279,25.835315465927124
25,93.43,0.25259362717890005,25.650155305862427
26,93.43,0.25305356708343457,26.013454914093018
27,93.42,0.25360547086294694,26.60984992980957
28,93.4,0.2540130177630654,26.4663827419281
29,93.41,0.25441953813350654,25.95561933517456
30,93.43,0.2547705310273067,25.329910278320312
