exp2,run1,835.162976026535
exp1,run1,832.3058128356934
exp3,run1,824.7226564884186
exp4,run1,1472.3373005390167
exp5,run1,835.0193779468536
exp6,run1,867.9896535873413
exp7,run1,868.8385162353516
exp8,run1,868.6146850585938
exp9,run1,877.3954365253448
exp10,run1,881.1282694339752
exp11,run1,988.9429793357849
exp13,run1,883.7755360603333
exp14,run1,893.219037771225
exp16,run1,922.1233043670654
exp12,run1,909.5657629966736
