CommRound,Acc,Loss,Time
0,8.92,2.304580703566346,3.581784248352051
1,10.28,2.85099591182757,27.825804233551025
2,18.26,2.772889067855062,27.288162231445312
3,28.85,2.083614820166479,28.364211082458496
4,30.55,1.8889860699448404,28.214153289794922
5,60.19,1.3045363841177542,28.53485417366028
6,68.91,1.0222230998775628,27.751038074493408
7,68.98,0.99319285757934,28.808483600616455
8,73.73,0.715307536758954,27.624120235443115
9,75.26,0.7353323041638241,27.060160160064697
10,63.61,1.0664655815196942,28.028713703155518
11,82.75,0.557478826257247,27.06802487373352
12,84.37,0.5246229164208038,27.49253821372986
13,86.57,0.5100610508948942,28.388614892959595
14,84.81,0.49144318662112274,27.240172386169434
15,85.05,0.5893826766670505,27.778064012527466
16,87.65,0.5078822241365155,27.424561738967896
17,86.23,0.5001253186713291,27.982051610946655
18,89.73,0.45574782774606837,27.461832284927368
19,89.48,0.46115640979967537,27.13992953300476
20,90.28,0.40975628078832654,28.096446990966797
21,90.44,0.45230138193391545,27.648611545562744
22,90.44,0.4730706816138346,27.850059270858765
23,90.52,0.48535315529738043,27.066665172576904
24,90.51,0.495997358254994,27.355292081832886
25,90.49,0.5045112704834606,27.22581672668457
26,90.5,0.5116696119119849,28.068305015563965
27,90.49,0.5180386892178014,27.086989164352417
28,90.51,0.5236702191443006,27.93501329421997
29,90.54,0.5288151549293271,28.164400577545166
30,90.57,0.5334463931761587,27.606105089187622
