CommRound,Acc,Loss,Time
0,8.92,2.304580703566346,4.319811582565308
1,9.8,2.300211809858491,28.80434012413025
2,9.8,2.2860106003435354,28.643303871154785
3,29.65,1.860215633730345,28.733885526657104
4,71.18,0.8663782122768934,28.746347665786743
5,80.7,0.5656804649890224,28.620725393295288
6,86.99,0.44771370989612386,27.935786485671997
7,90.22,0.3327892496710337,29.2452290058136
8,92.17,0.2564861914025077,28.521639823913574
9,91.65,0.25416753964522215,28.577669143676758
10,93.05,0.23322849855109862,28.92684054374695
11,92.29,0.2257803675447461,28.22313618659973
12,92.47,0.23446326524820887,28.485458374023438
13,94.11,0.18973753175733588,28.295255422592163
14,94.03,0.19592571328688838,29.306817531585693
15,93.73,0.2057000403380894,28.318228721618652
16,94.67,0.1862518056384229,29.936585187911987
17,95.18,0.16583236530305276,29.346498489379883
18,95.16,0.17090890539479972,30.054863452911377
19,95.44,0.1614309883870986,28.718536376953125
20,95.29,0.1648294623083541,29.136305332183838
21,95.4,0.15895962441204517,29.289879083633423
22,95.47,0.1599464600086448,29.30593705177307
23,95.47,0.15798980505294108,28.862377405166626
24,95.5,0.15736856357094278,29.143186807632446
25,95.5,0.15668856131673284,28.45355486869812
26,95.54,0.1560148796835867,28.24669861793518
27,95.57,0.1555192075504721,28.77430486679077
28,95.56,0.15494234222016898,28.436980485916138
29,95.6,0.15448156297590018,28.24258828163147
30,95.61,0.1540023717716855,29.181875705718994
