CommRound,Acc,Loss,Time
0,8.92,2.304580703566346,4.48965311050415
1,10.28,2.8535776560819603,29.150416612625122
2,18.26,2.74739408493042,28.624633073806763
3,28.42,2.094596873355817,28.423693418502808
4,30.97,1.804261577280262,29.842252492904663
5,60.05,1.1961901648135125,29.32185673713684
6,65.94,1.0429483938820754,29.016819715499878
7,77.39,0.6195531136627439,29.522029399871826
8,85.6,0.4695135796371895,28.8797550201416
9,85.98,0.41205785942228534,28.54342746734619
10,86.17,0.3960287168244772,28.845612049102783
11,87.53,0.36955567609660234,28.565964698791504
12,87.91,0.3541994772002667,29.01689386367798
13,88.35,0.4048034511978113,28.43766689300537
14,88.02,0.39896623794979685,28.99004077911377
15,89.79,0.33088169751476637,28.921188354492188
16,89.45,0.35253717594697503,28.44745969772339
17,90.25,0.31294705167035514,28.47285532951355
18,90.13,0.32035329489956926,28.21385097503662
19,90.2,0.3175367977988871,28.458763360977173
20,90.28,0.31577638621571696,28.38093614578247
21,90.29,0.3140206001227415,28.828284978866577
22,90.28,0.31261960539636735,28.525983095169067
23,90.32,0.31141008941244475,28.282633304595947
24,90.39,0.30989968738978424,28.684343099594116
25,90.43,0.30898376445792897,28.308873176574707
26,90.43,0.30797776476114613,28.90552282333374
27,90.45,0.30744013180838353,28.872315168380737
28,90.48,0.30650643372460257,29.627367734909058
29,90.55,0.30570909748726255,28.652204751968384
30,90.59,0.3047964314022396,29.308776378631592
